source,target,score
163.0,130.0,0.9552238805970149
163.0,51.0,0.9104477611940298
163.0,251.0,0.9402985074626866
163.0,163.0,1.0
163.0,269.0,0.9552238805970149
163.0,91.0,0.9253731343283582
163.0,153.0,0.9402985074626866
163.0,122.0,0.9253731343283582
163.0,369.0,0.9552238805970149
68.0,58.0,1.0
68.0,320.0,0.9552238805970149
68.0,133.0,0.9253731343283582
68.0,397.0,0.9253731343283582
68.0,363.0,0.9104477611940298
68.0,185.0,0.9104477611940298
68.0,331.0,0.9104477611940298
68.0,160.0,0.9552238805970149
68.0,241.0,0.9253731343283582
68.0,224.0,0.9701492537313433
68.0,76.0,0.9104477611940298
68.0,337.0,0.9104477611940298
68.0,250.0,0.9402985074626866
68.0,213.0,0.9104477611940298
68.0,388.0,0.9104477611940298
68.0,183.0,0.9552238805970149
68.0,310.0,0.9552238805970149
68.0,123.0,0.9104477611940298
68.0,402.0,0.9552238805970149
68.0,4.0,0.9850746268656716
68.0,44.0,0.9253731343283582
68.0,152.0,0.9104477611940298
68.0,80.0,0.9104477611940298
68.0,319.0,0.9253731343283582
68.0,236.0,0.9253731343283582
68.0,214.0,0.9104477611940298
68.0,94.0,0.9402985074626866
68.0,227.0,0.9701492537313433
68.0,235.0,0.9104477611940298
68.0,295.0,0.9402985074626866
68.0,340.0,0.9104477611940298
68.0,294.0,0.9104477611940298
68.0,398.0,0.9104477611940298
68.0,357.0,0.9402985074626866
68.0,130.0,0.9253731343283582
68.0,360.0,0.9253731343283582
68.0,68.0,1.0
68.0,389.0,0.9104477611940298
68.0,333.0,0.9850746268656716
68.0,205.0,0.9552238805970149
68.0,287.0,0.9402985074626866
68.0,153.0,0.9104477611940298
68.0,276.0,0.9253731343283582
68.0,85.0,0.9253731343283582
83.0,241.0,0.9104477611940298
83.0,224.0,0.9253731343283582
83.0,76.0,0.9552238805970149
83.0,183.0,0.9402985074626866
83.0,292.0,0.9104477611940298
83.0,4.0,0.9104477611940298
83.0,44.0,0.9402985074626866
83.0,86.0,0.9104477611940298
83.0,319.0,0.9104477611940298
83.0,35.0,0.9104477611940298
83.0,364.0,0.9104477611940298
83.0,235.0,0.9253731343283582
83.0,34.0,0.9253731343283582
83.0,83.0,1.0
83.0,333.0,0.9104477611940298
83.0,205.0,0.9402985074626866
83.0,122.0,0.9104477611940298
83.0,369.0,0.9104477611940298
83.0,85.0,0.9104477611940298
91.0,387.0,0.9253731343283582
91.0,402.0,0.9402985074626866
91.0,54.0,0.9104477611940298
91.0,336.0,0.9253731343283582
91.0,364.0,0.9104477611940298
91.0,168.0,0.9402985074626866
91.0,317.0,0.9104477611940298
91.0,214.0,0.9253731343283582
91.0,11.0,0.9104477611940298
91.0,227.0,0.9253731343283582
91.0,37.0,0.9253731343283582
91.0,299.0,0.9104477611940298
91.0,295.0,0.9253731343283582
91.0,398.0,0.9552238805970149
91.0,260.0,0.9402985074626866
91.0,341.0,0.9104477611940298
91.0,130.0,0.9402985074626866
91.0,51.0,0.9253731343283582
91.0,360.0,0.9104477611940298
91.0,163.0,0.9253731343283582
91.0,91.0,1.0
91.0,153.0,0.9253731343283582
153.0,37.0,0.9104477611940298
153.0,299.0,0.9850746268656716
153.0,255.0,0.9104477611940298
153.0,295.0,0.9402985074626866
153.0,144.0,0.9253731343283582
153.0,108.0,0.9104477611940298
153.0,398.0,0.9402985074626866
153.0,260.0,0.9253731343283582
153.0,341.0,0.9253731343283582
153.0,130.0,0.9850746268656716
153.0,51.0,0.9402985074626866
153.0,163.0,0.9402985074626866
153.0,68.0,0.9104477611940298
153.0,389.0,0.9402985074626866
153.0,91.0,0.9253731343283582
153.0,287.0,0.9104477611940298
153.0,153.0,1.0
153.0,85.0,0.9552238805970149
122.0,86.0,0.9402985074626866
122.0,336.0,0.9253731343283582
122.0,364.0,0.9104477611940298
122.0,125.0,0.9104477611940298
122.0,168.0,0.9104477611940298
122.0,246.0,0.9253731343283582
122.0,11.0,0.9402985074626866
122.0,235.0,0.9253731343283582
122.0,37.0,0.9552238805970149
122.0,299.0,0.9104477611940298
122.0,144.0,0.9402985074626866
122.0,49.0,0.9253731343283582
122.0,101.0,0.9552238805970149
122.0,260.0,0.9402985074626866
122.0,251.0,0.9552238805970149
122.0,163.0,0.9253731343283582
122.0,83.0,0.9104477611940298
122.0,269.0,0.9104477611940298
122.0,122.0,1.0
122.0,369.0,0.9402985074626866
122.0,85.0,0.9104477611940298
85.0,160.0,0.9104477611940298
85.0,241.0,0.9402985074626866
85.0,224.0,0.9253731343283582
85.0,76.0,0.9253731343283582
85.0,387.0,0.9253731343283582
85.0,3.0,0.9253731343283582
85.0,183.0,0.9104477611940298
85.0,123.0,0.9253731343283582
85.0,402.0,0.9402985074626866
85.0,292.0,0.9104477611940298
85.0,4.0,0.9402985074626866
85.0,44.0,0.9402985074626866
85.0,152.0,0.9552238805970149
85.0,86.0,0.9104477611940298
85.0,319.0,0.9104477611940298
85.0,236.0,0.9104477611940298
85.0,35.0,0.9104477611940298
85.0,364.0,0.9104477611940298
85.0,227.0,0.9253731343283582
85.0,37.0,0.9253731343283582
85.0,299.0,0.9701492537313433
85.0,295.0,0.9253731343283582
85.0,144.0,0.9104477611940298
85.0,260.0,0.9104477611940298
85.0,130.0,0.9402985074626866
85.0,68.0,0.9253731343283582
85.0,83.0,0.9104477611940298
85.0,389.0,0.9253731343283582
85.0,333.0,0.9402985074626866
85.0,205.0,0.9402985074626866
85.0,287.0,0.9253731343283582
85.0,153.0,0.9552238805970149
85.0,122.0,0.9104477611940298
85.0,85.0,1.0
74.0,185.0,0.9253731343283582
74.0,323.0,0.9104477611940298
74.0,74.0,1.0
